,Fecha,Medio,Tipo de medio,Título,Resumen,Alcance
1088,2025-04-22,Canal 40 Adn,TV Abierta,Alumnos de la UAM-Azcapotzalco mantienen paro indefinido para exigir mejoras en infraestructura y atención a la salud mental.,"Estudiantes de la Universidad Autónoma Metropolitana (UAM) unidad Azcapotzalco han iniciado un paro indefinido, comenzando con la toma de las instalaciones. 
 
 Las demandas incluyen mejoras en la infraestructura, seguimiento a casos de violencia de género y atención a la salud mental. 
 
 Asimismo, expresan su descontento por las modificaciones al instructivo de seguridad, las cuales consideran que vulneran el derecho a la protesta, la organización y el libre tránsito, acusando de criminalizar a los estudiantes. 
 
 La universidad ha manifestado su disposición al diálogo con los alumnos.",3780000
1089,2025-04-22,Canal 4 N+Foro TV,TV Abierta,Estudiantes de la UAM-Azcapotzalco están en paro indefinido por falta de mantenimiento a instalaciones y violencia de género.,"La Universidad Autónoma Metropolitana (UAM) plantel Azcapotzalco, ubicada en la Ciudad de México, se encuentra en paro indefinido. 
 
 La comunidad estudiantil ha expresado su descontento ante la falta de mantenimiento de las instalaciones y la aparente indiferencia de los directivos frente a casos de violencia de género y problemas de salud mental. 
 
 En respuesta a esta situación, la Casa Abierta al Tiempo ha solicitado la suspensión del paro para permitir la continuación de las actividades académicas programadas para la 11.ª Semana del Trimestre. 
 
 El plantel ha enfatizado que la reanudación de las actividades académicas facilitará la revisión y discusión del instructivo para la seguridad de las instalaciones.",432000
1090,2025-04-22,Plano Informativo SLP (sitio),Portales Estatales,¿Por qué se anunció el paro en la UAM Azcapotzalco?,La Universidad Autónoma Metropolitana Unidad Azcapotzalco (UAM-A) entró en paro estudiantil indefinido el lunes 21 de abril a partir de las 17:00 horas como protesta al nuevo Instructivo de Seguridad del centro académico.,404200
1091,2025-04-22,Reforma.com (sitio),Portales Nacionales,¿Por qué se anunció el paro en la UAM Azcapotzalco?,La Universidad Autónoma Metropolitana Unidad Azcapotzalco (UAM-A) entró en paro estudiantil indefinido el lunes 21 de abril a partir de las 17:00 horas como protesta al nuevo Instructivo de Seguridad del centro académico.,8200000
1092,2025-04-22,Canal 40 Adn,TV Abierta,"Resumen Informativo, ADN 40 En Línea","- Un hombre resultó lesionado en un accidente en la zona de Coapa, al perder el control de su vehículo y chocar contra el muro que divide los sentidos en el puente sobre la avenida Canal Nacional.
 
 - Una trabajadora del Sistema de Transporte Colectivo Metro fue detenida por ingresar en estado de ebriedad a las instalaciones. La mujer, quien se identificó como jefa de estación, llegó de manera prepotente a la estación Zócalo.
 
 - La UAM Azcapotzalco amaneció con accesos cerrados con cadenas debido a un paro indefinido decidido por un grupo de estudiantes en una asamblea. Las autoridades universitarias expresaron su disposición para dialogar.
 
 - Las actividades en la Prepa Cinco de la UNAM se desarrollan con normalidad tras la explosión de dos cohetones en un salón el día anterior. No hubo heridos, aunque algunos alumnos fueron desalojados y otros permanecieron en las canchas.
 
 - Sandra, conocida por reincidencias delictivas, fue vinculada a proceso por cargos de narcotráfico, cohecho y encubrimiento, tras presuntamente robar una copia de madera de unos tenis valuados en $12 millones.
 
 - Un amanecer con un sol anaranjado sorprendió a peatones y automovilistas en el viaducto Miguel Alemán, ofreciendo una llamativa postal matutina.",3780000
1093,2025-04-22,88.9 Noticias,Radio FM,La UAM-Azcapotzalco cumple 24 horas en paro indefinido.,"La Universidad Autónoma Metropolitana (UAM) Azcapotzalco se encuentra en paro indefinido desde el 21 de abril, cuando un grupo de alumnos tomó las instalaciones. 
 
 Los estudiantes han expresado su descontento por la falta de atención a sus necesidades, incluyendo la mala infraestructura, la violencia de género y problemas de salud mental. 
 
 Asimismo, critican el nuevo reglamento, que consideran abusivo, por prohibir fumar, utilizar vapeadores, realizar pintas o colocar mensajes en lugares no autorizados.",1130000
1094,2025-04-22,Canal 40 Adn,TV Abierta,"Resumen Informativo, México en tiempo real","- Una trabajadora del sistema de Transporte Colectivo Metro fue detenida por intentar ingresar a las instalaciones en estado de ebriedad. La mujer, supuestamente jefa de estación, llegó de manera prepotente a la estación Zócalo y fue interceptada por elementos de seguridad.
 
 - En la Ciudad de México, un hombre resultó lesionado tras perder el control de su vehículo y chocar contra el muro divisorio en los carriles centrales de Periférico, en la zona de Coapa.
 
 - Los accesos a la Universidad Autónoma Metropolitana (UAM) Azcapotzalco amanecieron cerrados con cadenas debido a un paro indefinido decidido en una asamblea estudiantil. Las autoridades universitarias están abiertas al diálogo.
 
 - Las actividades en la Preparatoria 5 de la UNAM se desarrollan con normalidad después de que dos cohetones estallaran en un salón el día anterior. No hubo heridos, aunque algunos alumnos fueron evacuados y otros se quedaron en las canchas de basquetbol.
 
 - Sandra, conocida por múltiples reincidencias, fue vinculada a proceso por cargos de narcotráfico, cohecho y encubrimiento. Anteriormente, había sido acusada de robar una copia de madera de un par de tenis valorados en $12 millones.
 
 - Desde el viaducto Miguel Alemán, se pudo observar un amanecer con un sol anaranjado que sorprendió a peatones y automovilistas en la Ciudad de México.",3780000
1095,2025-04-22,Canal 4 N+Foro TV,TV Abierta,Alumnos de la UAM-Azcapotzalco mantienen paro indefinido por mala infraestructura y violencia de género.,"Alumnos de la Universidad Autónoma Metropolitana (UAM) en el plantel Azcapotzalco han iniciado un paro indefinido de labores, el cual comenzó la tarde de ayer. 
 
 La protesta busca visibilizar la mala infraestructura de la institución, así como la falta de atención por parte de los directivos ante problemas relacionados con la salud mental y la violencia de género. 
 
 En respuesta, las autoridades de la UAM han convocado a la comunidad estudiantil a participar en un diálogo para abordar estos temas.",432000
1096,2025-04-22,Canal 4 N+Foro TV,TV Abierta,"Más adelante, Incendio en NL en una empresa avícola y alumnos de la UAM Azcapotzalco exigen atención a demandas. (Avance).",,432000
1097,2025-04-22,Canal 4 N+Foro TV,TV Abierta,Alumnos de la UAM-Azcapotzalco mantienen un paro indefinido en demanda de atención a problemas de infraestructura y violencia de género.,"Estudiantes de la Universidad Autónoma Metropolitana (UAM) en el plantel Azcapotzalco han iniciado un paro indefinido de labores, comenzando la tarde del 19 de noviembre. 
 
 La protesta surge como respuesta a la denuncia de deficiencias en la infraestructura del campus, así como a la percepción de indiferencia por parte de la dirección ante cuestiones relacionadas con la salud mental y la violencia de género. 
 
 En respuesta, las autoridades de la UAM han solicitado a la comunidad estudiantil la apertura de un diálogo para abordar estas problemáticas.",432000
1098,2025-04-22,88.9 Noticias,Radio FM,La UAM Azcapotzalco se fue a paro indefinido debido a la falta de atención a las necesidades de los estudiantes.,"La Universidad Autónoma Metropolitana de Azcapotzalco (UAM-Azcapotzalco) ha declarado un paro indefinido, iniciado el lunes 21 de abril a las 17:00 horas, tras la toma de instalaciones por parte de un grupo de estudiantes. 
 
 Los alumnos han expresado su descontento por la falta de atención a sus necesidades, demandando mejoras en la infraestructura, así como soluciones a problemas de violencia de género y salud mental. 
 
 Asimismo, han criticado el nuevo reglamento institucional, alegando que contiene artículos que podrían ser considerados como abuso de autoridad, tales como la prohibición de fumar, utilizar vapeadores o realizar pintas en espacios no autorizados.",1130000
1099,2025-04-22,Canal 4 N+Foro TV,TV Abierta,"Estudiantes de la UAM-Azcapotzalco inician paro indefinido por demandas de infraestructura, violencia de género y salud mental.","Estudiantes de la Universidad Autónoma Metropolitana (UAM) Azcapotzalco han iniciado un paro indefinido desde las 5:00 p.m. del día anterior, exigiendo mejoras en la infraestructura de la institución, así como atención a problemas de violencia de género y salud mental. 
 
 Estas demandas, algunas de las cuales habrían sido reportadas a las autoridades meses atrás, no habrían recibido respuesta adecuada. 
 
 Los accesos al estacionamiento de la universidad permanecen cerrados, contrastando con la habitual actividad de puestos de atención a estudiantes y profesores. 
 
 La zona se encuentra prácticamente vacía, con excepción del tráfico vehicular en las cercanías.",432000
1100,2025-04-22,AztecaNoticias (X),X,"#Importante Hay paro estudiantil en la #UAM #Azcapotzalco.
 
 La universidad dijo que se mantiene abierta al diálogo con los alumnos y que reafirma su compromiso de brindarles seguridad.","#Importante Hay paro estudiantil en la #UAM #Azcapotzalco.
 
 La universidad dijo que se mantiene abierta al diálogo con los alumnos y que reafirma su compromiso de brindarles seguridad.",1068018
1101,2025-04-22,elheraldoedomex (X),X,La UAM informó que un grupo de alumnos del plantel Azcapotzalco realizaron una asamblea este lunes y determinaron que a partir de las 5 de la tarde se iban a paro indefinido.,La UAM informó que un grupo de alumnos del plantel Azcapotzalco realizaron una asamblea este lunes y determinaron que a partir de las 5 de la tarde se iban a paro indefinido. Señalaron que en todo momento están abiertos al diálogo con las autoridades para atender sus demandas.,562
1102,2025-04-22,adn40 (X),X,¡La UAM Azcapotzalco ( @UAMAzcOficial ) entra en paro indefinido!,"¡La UAM Azcapotzalco (@UAMAzcOficial) entra en paro indefinido! Un grupo de estudiantes cerraron accesos desde ayer a las 17:00 horas, tras una asamblea; autoridades reiteran su apertura al diálogo 
 
 : @ortega__karen",1067911
1103,2025-04-22,hojaderutamexic (X),X,UAM Azcapotzalco se va a paro indefinido @lauammx @UAMAzcOficial https://hojaderutadigital.mx/uam-azcapotzalco-se-va-a-paro-indefinido/,UAM Azcapotzalco se va a paro indefinido @lauammx @UAMAzcOficial https://hojaderutadigital.mx/uam-azcapotzalco-se-va-a-paro-indefinido/,3920
1104,2025-04-22,adn40 (X),X,¡Sin fecha de regreso! Un grupo de estudiantes tomó las instalaciones de UAM Azcapotzalco y anunciaron paro indefinido,¡Sin fecha de regreso! Un grupo de estudiantes tomó las instalaciones de UAM Azcapotzalco y anunciaron paro indefinido,1067911
1105,2025-04-22,jicara_Ideas (X),X,Los universitarios están inquietos en general. La UAM Azcapotzalco está en paro y las demás unidades decidirán hoy si se suman en solidaridad.,Los universitarios están inquietos en general. La UAM Azcapotzalco está en paro y las demás unidades decidirán hoy si se suman en solidaridad.,1600
1106,2025-04-22,Canal 4 N+Foro TV,TV Abierta,Estudiantes de la UAM-Azcapotzalco mantienen paro indefinido y exigen diálogo con autoridades.,"En la zona de Azcapotzalco, Ciudad de México, se lleva a cabo un paro indefinido en la Universidad Autónoma Metropolitana (UAM), iniciado el día anterior a las 17:00 horas. 
 
 Las autoridades del plantel han expresado su disposición para entablar un diálogo con los estudiantes, quienes han presentado un pliego petitorio. 
 
 A pesar del paro, la universidad permanece abierta a la conversación con los jóvenes, buscando resolver las inquietudes planteadas. 
 
 Los accesos principales del estacionamiento están cerrados, permitiendo solo el paso de algunos vehículos. 
 
 Se espera que se establezcan mesas de diálogo entre estudiantes y autoridades educativas para abordar las demandas. 
 
 Se recomienda a los estudiantes seguir las cuentas oficiales para obtener información sobre la situación y posibles fechas de apertura.",432000
1107,2025-04-22,Milenio (sitio),Portales Nacionales,¿No fuiste seleccionado para entrar a la UAM? Paso a paso sobre el proceso que sigue después,El pasado 21 de abril se optimizó la página de internet de la Universidad Autónoma Metropolitana (UAM) para dar a conocer los resultados de los alumnos que presentaron examen de admisión a este plantel educativo.,199654
1108,2025-04-22,Noticias en la mira CDMX (Sitio),Portales Estatales,UAM Azcapotzalco inicia paro indefinido tras asamblea estudiantil,"La Universidad Autónoma Metropolitana (UAM), unidad Azcapotzalco, anunció este lunes 21 de abril que un grupo de estudiantes tomó las instalaciones y decidió iniciar un paro indefinido a partir de las 17:00 horas.",31900
